1,9
2,1
3,9
4,9
5,8
6,0
7,8
8,9
9,6
10,1
11,3
12,9
13,0
14,1
15,4
16,8
17,1
18,1
19,5
20,5
21,1
22,5
23,1
24,4
25,9
26,8
27,4
28,0
29,1
30,5
31,5
32,8
33,7
34,4
35,9
36,1
37,0
38,1
39,4
40,5
41,9
42,9
43,8
44,0
45,9
46,8
47,9
48,5
49,2
50,9
51,8
52,9
53,9
54,1
55,0
56,1
57,8
58,2
59,9
60,5
61,2
62,9
63,2
64,1
65,9
66,3
67,5
68,1
69,1
70,1
71,8
72,1
73,4
74,4
75,1
76,5
77,0
78,9
79,9
80,9
81,2
82,9
83,1
84,1
85,8
86,9
87,1
88,1
89,5
90,9
91,8
92,9
93,9
94,1
95,9
96,4
97,5
98,1
99,9
100,6
101,9
102,9
103,9
104,5
105,9
106,1
107,1
108,2
109,2
110,0
111,9
112,6
113,1
114,8
115,8
116,2
117,4
118,0
119,2
120,1
121,3
122,2
123,1
124,0
125,0
126,5
127,9
128,5
129,9
130,9
131,1
132,0
133,8
134,2
135,4
136,1
137,1
138,9
139,7
140,1
141,0
142,4
143,9
144,9
145,4
146,4
147,1
148,2
149,9
150,0
151,8
152,1
153,5
154,1
155,9
156,4
157,1
158,7
159,9
160,4
161,1
162,4
163,8
164,8
165,4
166,5
167,9
168,0
169,4
170,7
171,9
172,4
173,1
174,2
175,4
176,8
177,1
178,3
179,9
180,9
181,4
182,0
183,1
184,9
185,9
186,9
187,0
188,2
189,8
190,4
191,0
192,7
193,6
194,4
195,1
196,0
197,9
198,2
199,0
200,9
201,1
202,8
203,5
204,4
205,7
206,0
207,9
208,5
209,1
210,5
211,5
212,9
213,1
214,1
215,0
216,4
217,4
218,9
219,1
220,9
221,4
222,7
223,5
224,5
225,8
226,8
227,5
228,0
229,1
230,3
231,0
232,5
233,1
234,1
235,1
236,9
237,5
238,5
239,9
240,9
241,1
242,9
243,9
244,1
245,8
246,9
247,1
248,0
249,9
250,9
251,1
252,1
253,9
254,9
255,1
256,5
257,9
258,8
259,1
260,2
261,0
262,4
263,1
264,4
265,6
266,9
267,0
268,9
269,9
270,8
271,9
272,4
273,1
274,1
275,1
276,5
277,9
278,9
279,4
280,0
281,1
282,9
283,8
284,8
285,3
286,0
287,7
288,9
289,8
290,1
291,9
292,1
293,9
294,4
295,8
296,0
297,4
298,4
299,8
300,1
301,1
302,0
303,9
304,9
305,9
306,1
307,1
308,8
309,8
310,9
311,9
312,9
313,4
314,0
315,1
316,1
317,9
318,4
319,7
320,6
321,9
322,9
323,9
324,3
325,8
326,5
327,1
328,1
329,1
330,8
331,1
332,1
333,1
334,9
335,4
336,5
337,2
338,8
339,4
340,5
341,9
342,9
343,1
344,4
345,4
346,4
347,8
348,1
349,7
350,1
351,1
352,5
353,5
354,1
355,4
356,0
357,9
358,0
359,4
360,1
361,3
362,5
363,8
364,6
365,9
366,0
367,1
368,1
369,4
370,4
371,9
372,9
373,1
374,9
375,9
376,5
377,1
378,4
379,9
380,4
381,0
382,1
383,9
384,1
385,1
386,9
387,1
388,9
389,2
390,4
391,9
392,4
393,5
394,0
395,9
396,9
397,9
398,1
399,1
400,4
401,9
402,1
403,9
404,9
405,9
406,4
407,0
408,9
409,4
410,2
411,0
412,0
413,1
414,1
415,8
416,1
417,0
418,6
419,4
420,5
421,8
422,9
423,9
424,8
425,9
426,5
427,8
428,6
429,9
430,8
431,7
432,1
433,8
434,9
435,0
436,9
437,5
438,9
439,9
440,6
441,8
442,4
443,5
444,3
445,5
446,5
447,1
448,9
449,1
450,9
451,5
452,4
453,9
454,1
455,4
456,7
457,1
458,0
459,9
460,5
461,4
462,0
