1,0
2,29
3,10
4,13
5,12
6,47
7,0
8,37
9,23
10,45
11,50
12,10
13,21
14,44
15,7
16,7
17,26
18,26
19,16
20,29
21,26
22,43
23,26
24,13
25,16
26,23
27,13
28,19
29,9
30,18
31,31
32,38
33,47
34,46
35,36
36,48
37,30
38,26
39,11
40,44
41,46
42,41
43,43
44,43
45,32
46,0
47,50
48,18
49,0
50,29
51,43
52,31
53,32
54,6
55,43
56,12
57,36
58,1
59,17
60,44
61,41
62,50
63,12
64,20
65,8
66,26
67,34
68,40
69,26
70,22
71,3
72,47
73,23
74,0
75,26
76,44
77,38
78,32
79,48
80,32
81,0
82,31
83,28
84,38
85,31
86,8
87,40
88,26
89,15
90,42
91,0
92,32
93,29
94,29
95,29
96,49
97,44
98,48
99,34
100,43
101,8
102,7
103,4
104,46
105,23
106,26
107,20
108,1
109,42
110,37
111,25
112,43
113,23
114,25
115,0
116,17
117,40
118,49
119,10
120,23
121,26
122,39
123,48
124,25
125,48
126,42
127,17
128,32
129,50
130,35
131,26
132,13
133,12
134,0
135,43
136,48
137,26
138,18
139,26
140,48
141,48
142,44
143,13
144,36
145,24
146,18
147,26
148,47
149,8
150,0
151,41
152,40
153,6
154,47
155,37
156,24
157,4
158,38
159,11
160,24
161,12
162,37
163,10
164,19
165,47
166,27
167,37
168,17
169,48
170,40
171,35
172,7
173,6
174,31
175,42
176,0
177,48
178,20
179,34
180,15
181,40
182,0
183,26
184,21
185,34
186,29
187,24
188,19
189,48
190,49
191,50
192,48
193,47
194,46
195,26
196,10
197,33
198,0
199,46
200,9
201,48
202,10
203,31
204,49
205,26
206,48
207,42
208,4
209,12
210,41
211,49
212,8
213,47
214,20
215,43
216,10
217,0
218,9
219,49
220,42
221,47
222,26
223,4
224,18
225,46
226,43
227,43
228,19
229,47
230,0
231,24
232,30
233,48
234,26
235,48
236,8
237,29
238,6
239,29
240,29
241,26
242,27
243,34
244,26
245,47
246,26
247,38
248,7
249,17
250,19
251,7
252,46
253,34
254,17
255,28
256,35
257,11
258,10
259,23
260,41
261,7
262,24
263,46
264,17
265,13
266,17
267,47
268,29
269,39
270,0
271,17
272,2
273,45
274,45
275,48
276,0
277,43
278,23
279,47
280,9
281,28
282,17
283,33
284,12
285,38
286,26
287,47
288,48
289,4
290,23
291,32
292,46
293,14
294,24
295,13
296,23
297,37
298,23
299,43
300,46
301,48
302,3
303,42
304,38
305,10
306,47
307,47
308,12
309,12
310,17
311,41
312,17
313,31
314,24
315,39
316,17
317,17
318,0
319,38
320,48
321,27
322,0
323,24
324,26
325,28
326,35
327,48
328,38
329,23
330,0
331,24
332,26
333,26
334,17
335,17
336,18
337,17
338,12
339,10
340,50
341,31
342,42
343,47
344,18
345,45
346,32
347,31
348,0
349,26
350,10
351,23
352,50
353,41
354,22
355,24
356,48
357,34
358,47
359,24
360,45
361,17
362,31
363,8
364,26
365,2
366,47
367,26
368,38
369,19
370,27
371,31
372,42
373,6
374,37
375,41
376,25
377,48
378,24
379,34
380,9
381,48
382,47
383,31
384,40
385,39
386,35
387,47
388,39
389,0
390,26
391,34
392,31
393,44
394,43
395,44
396,8
397,32
398,26
399,45
400,24
401,13
402,48
403,34
404,29
405,49
406,27
407,24
408,33
409,11
410,17
411,17
412,17
413,26
414,23
415,23
416,26
417,38
418,23
419,17
420,27
421,43
422,30
423,42
424,47
425,27
426,44
427,43
428,17
429,37
430,40
431,16
432,48
433,48
434,9
435,24
436,42
437,31
438,21
439,36
440,19
441,12
442,42
443,12
444,45
445,25
446,0
447,49
448,0
449,48
450,4
451,18
452,24
453,32
454,38
455,49
456,38
457,46
458,48
459,17
460,0
461,24
462,47
463,49
464,31
465,26
466,45
467,20
468,23
469,48
470,45
471,27
472,31
473,11
474,49
475,9
476,49
477,25
478,13
479,12
480,7
481,22
482,35
483,39
484,22
485,4
486,22
487,49
488,21
489,0
490,41
491,7
492,26
493,10
494,11
495,43
496,38
497,49
498,29
499,9
500,24
501,36
502,0
503,29
504,12
505,26
506,37
507,37
508,6
509,28
510,31
511,48
512,23
513,23
514,10
515,23
516,46
517,31
518,43
519,48
