1,34
2,35
3,33
4,18
5,37
6,6
7,28
8,16
9,34
10,17
11,46
12,6
13,13
14,18
15,18
16,10
17,14
18,13
19,1
20,9
21,2
22,29
23,48
24,35
25,13
26,13
27,21
28,47
29,26
30,36
31,10
32,28
33,48
34,49
35,19
36,11
37,35
38,47
39,37
40,17
41,23
42,14
43,46
44,37
45,31
46,8
47,30
48,25
49,49
50,10
51,15
52,20
53,20
54,10
55,36
56,34
57,1
58,34
59,29
60,7
61,23
62,9
63,22
64,26
65,50
66,2
67,1
68,0
69,39
70,0
71,12
72,24
73,18
74,2
75,49
76,2
77,15
78,2
79,13
80,9
81,1
82,38
83,12
84,14
85,20
86,25
87,14
88,24
89,13
90,2
91,4
92,0
93,3
94,2
95,37
96,47
97,12
98,45
99,16
100,32
101,16
102,45
103,17
104,27
105,42
106,25
107,2
108,11
109,24
110,48
111,42
112,7
113,19
114,5
115,34
116,35
117,14
118,36
119,26
120,21
121,8
122,49
123,2
124,28
125,31
126,0
127,31
128,28
129,14
130,22
131,2
132,42
133,10
134,34
135,35
136,23
137,12
138,50
139,11
140,24
141,46
142,23
143,14
144,35
145,11
146,34
147,48
148,34
149,16
150,5
151,8
152,27
153,8
154,18
155,11
156,50
157,16
158,43
159,36
160,25
161,11
162,9
163,2
164,11
165,40
166,42
167,49
168,10
169,29
170,25
171,48
172,13
173,28
174,18
175,32
176,5
177,6
178,28
179,26
180,48
181,23
182,20
183,11
184,0
185,18
186,11
187,15
188,0
189,24
190,25
191,46
192,13
193,19
194,26
195,7
196,46
197,45
198,11
199,16
200,0
201,50
202,22
203,46
204,16
205,14
206,7
207,36
208,24
209,16
210,9
211,45
212,33
213,15
214,27
215,25
216,17
217,13
218,2
219,45
220,45
221,39
222,27
223,17
224,5
225,11
226,35
227,47
228,12
229,44
230,5
231,24
232,46
233,11
234,34
235,17
236,10
237,18
238,11
239,49
240,46
241,45
242,10
243,8
244,8
245,50
246,21
247,46
248,27
249,48
250,41
251,7
252,0
253,28
254,23
255,36
256,2
257,43
258,3
259,37
260,45
261,18
262,3
263,19
264,21
265,2
266,17
267,2
268,31
269,10
270,6
271,44
272,41
273,45
274,8
275,35
276,6
277,30
278,17
279,7
280,17
281,24
282,13
283,40
284,40
285,42
286,44
287,33
288,45
289,49
290,35
291,16
292,35
293,11
294,36
295,42
296,13
297,24
298,42
299,28
300,0
301,24
302,6
303,48
304,7
305,49
306,37
307,4
308,45
309,46
310,10
311,0
312,41
313,19
314,43
315,37
316,41
317,25
318,36
319,21
320,37
321,46
322,15
323,44
324,31
325,8
326,7
327,0
328,15
329,2
330,16
331,33
332,25
333,2
334,16
335,24
336,6
337,6
338,12
339,19
340,23
341,8
342,10
343,24
344,6
345,42
346,47
347,42
348,18
349,20
350,3
351,47
352,21
353,41
354,9
355,15
356,28
357,37
358,28
359,11
360,48
361,2
362,37
363,28
364,50
365,31
366,34
367,8
368,42
369,11
370,1
371,8
372,26
373,36
374,17
375,13
376,33
377,15
378,43
379,49
380,13
381,28
382,7
383,8
384,19
385,12
386,47
387,1
388,36
389,50
390,33
391,34
392,3
393,22
394,35
395,38
396,47
397,13
398,7
399,45
400,0
401,45
402,33
403,14
404,49
405,31
406,13
407,4
408,41
409,40
410,41
411,11
412,6
413,26
414,23
415,4
416,18
417,16
418,49
419,3
420,25
421,12
422,31
423,17
424,16
425,43
426,28
427,14
428,36
429,34
430,43
431,43
432,6
433,23
434,15
435,4
436,7
437,46
438,36
439,50
440,2
441,28
442,17
443,15
444,47
445,12
446,36
447,10
448,23
449,21
450,38
451,2
452,43
453,18
454,14
455,2
456,37
457,27
458,23
459,7
460,1
461,38
462,49
463,21
464,5
465,23
466,35
467,18
468,24
469,21
470,21
471,8
472,31
473,4
474,49
475,46
476,2
477,9
478,32
479,26
480,46
481,16
482,14
483,3
484,8
485,48
486,10
487,31
488,7
489,16
490,17
491,34
492,2
493,6
494,43
495,43
496,39
497,19
498,41
499,8
500,6
501,6
502,31
503,29
504,37
505,17
506,34
507,43
508,38
509,3
510,37
511,45
512,3
513,0
514,19
