1,8
2,35
3,11
4,11
5,8
6,6
7,2
8,34
9,34
10,18
11,21
12,4
13,13
14,18
15,18
16,10
17,2
18,2
19,5
20,37
21,2
22,27
23,23
24,35
25,34
26,10
27,21
28,20
29,2
30,36
31,39
32,28
33,10
34,49
35,19
36,4
37,35
38,48
39,37
40,17
41,23
42,14
43,21
44,34
45,8
46,8
47,35
48,8
49,23
50,43
51,41
52,20
53,45
54,10
55,49
56,37
57,2
58,34
59,9
60,7
61,23
62,34
63,22
64,28
65,34
66,2
67,27
68,9
69,40
70,5
71,12
72,24
73,19
74,2
75,37
76,2
77,4
78,24
79,11
80,34
81,11
82,2
83,12
84,40
85,35
86,19
87,34
88,11
89,21
90,2
91,4
92,0
93,11
94,28
95,37
96,34
97,23
98,7
99,14
100,0
101,2
102,11
103,5
104,11
105,9
106,25
107,8
108,11
109,15
110,10
111,14
112,33
113,9
114,25
115,34
116,35
117,14
118,36
119,26
120,21
121,8
122,49
123,2
124,2
125,34
126,0
127,31
128,2
129,14
130,47
131,2
132,44
133,10
134,34
135,35
136,34
137,13
138,5
139,50
140,36
141,21
142,36
143,14
144,35
145,2
146,34
147,23
148,34
149,9
150,5
151,34
152,27
153,8
154,18
155,11
156,50
157,14
158,43
159,33
160,25
161,11
162,9
163,2
164,20
165,11
166,9
167,49
168,0
169,35
170,25
171,23
172,21
173,2
174,18
175,42
176,5
177,11
178,34
179,28
180,49
181,11
182,43
183,24
184,11
185,2
186,11
187,41
188,0
189,12
190,25
191,20
192,13
193,5
194,34
195,7
196,46
197,11
198,11
199,16
200,0
201,11
202,22
203,21
204,18
205,2
206,7
207,0
208,22
209,2
210,34
211,29
212,33
213,5
214,35
215,25
216,5
217,13
218,11
219,11
220,21
221,1
222,29
223,33
224,5
225,11
226,35
227,11
228,11
229,44
230,25
231,24
232,46
233,11
234,34
235,34
236,28
237,18
238,25
239,27
240,46
241,20
242,10
243,8
244,9
245,50
246,21
247,46
248,27
249,48
250,41
251,33
252,0
253,34
254,23
255,27
256,2
257,11
258,39
259,37
260,20
261,18
262,11
263,4
264,21
265,2
266,35
267,14
268,34
269,10
270,2
271,14
272,15
273,29
274,34
275,35
276,6
277,2
278,11
279,35
280,5
281,35
282,48
283,2
284,2
285,32
286,18
287,33
288,46
289,49
290,35
291,14
292,29
293,11
294,43
295,42
296,11
297,24
298,9
299,4
300,7
301,24
302,14
303,23
304,7
305,34
306,37
307,11
308,2
309,46
310,10
311,0
312,15
313,19
314,43
315,8
316,41
317,25
318,36
319,21
320,37
321,21
322,15
323,44
324,2
325,5
326,11
327,42
328,5
329,2
330,2
331,27
332,9
333,2
334,9
335,24
336,11
337,6
338,11
339,19
340,23
341,34
342,10
343,24
344,2
345,42
346,37
347,0
348,18
349,11
350,2
351,22
352,21
353,41
354,9
355,8
356,2
357,37
358,28
359,25
360,49
361,2
362,37
363,40
364,5
365,19
366,34
367,8
368,42
369,11
370,3
371,8
372,45
373,33
374,10
375,11
376,33
377,15
378,11
379,49
380,43
381,28
382,7
383,37
384,19
385,24
386,34
387,14
388,36
389,5
390,33
391,21
392,11
393,22
394,35
395,38
396,22
397,7
398,34
399,45
400,0
401,35
402,27
403,14
404,18
405,2
406,13
407,4
408,41
409,34
410,41
411,11
412,6
413,26
414,23
415,5
416,18
417,7
418,25
419,11
420,11
421,34
422,31
423,3
424,14
425,33
426,28
427,14
428,20
429,34
430,34
431,12
432,39
433,48
434,15
435,11
436,7
437,21
438,36
439,8
440,2
441,2
442,17
443,34
444,34
445,2
446,36
447,10
448,23
449,34
450,38
451,2
452,43
453,2
454,2
455,2
456,37
457,11
458,24
459,7
460,5
461,34
462,37
463,37
464,5
465,37
466,9
467,18
468,42
469,21
470,23
471,8
472,8
473,4
474,24
475,47
476,2
477,8
478,32
479,28
480,46
481,16
482,14
483,5
484,34
485,9
486,10
487,31
488,7
489,35
490,41
491,37
492,28
493,28
494,43
495,31
496,4
497,19
498,43
499,34
500,39
501,6
502,31
503,29
504,8
505,1
506,9
507,43
508,38
509,11
510,8
511,20
512,1
513,37
514,19
