1,8
2,35
3,15
4,26
5,8
6,6
7,12
8,17
9,8
10,32
11,22
12,43
13,0
14,32
15,44
16,10
17,14
18,12
19,1
20,34
21,28
22,1
23,23
24,42
25,13
26,10
27,21
28,45
29,26
30,27
31,39
32,28
33,10
34,49
35,19
36,4
37,9
38,12
39,8
40,17
41,17
42,6
43,22
44,34
45,37
46,19
47,26
48,26
49,50
50,5
51,41
52,20
53,20
54,10
55,29
56,8
57,26
58,8
59,32
60,20
61,23
62,26
63,46
64,26
65,50
66,2
67,19
68,26
69,38
70,4
71,39
72,42
73,50
74,30
75,38
76,2
77,15
78,12
79,1
80,50
81,13
82,40
83,1
84,40
85,32
86,25
87,47
88,1
89,13
90,16
91,4
92,0
93,6
94,2
95,1
96,47
97,13
98,7
99,16
100,0
101,16
102,33
103,17
104,18
105,42
106,25
107,26
108,27
109,15
110,23
111,14
112,27
113,1
114,25
115,8
116,32
117,14
118,19
119,26
120,21
121,8
122,23
123,28
124,28
125,41
126,0
127,31
128,2
129,14
130,47
131,14
132,18
133,10
134,8
135,35
136,47
137,0
138,1
139,30
140,37
141,46
142,27
143,14
144,35
145,4
146,8
147,23
148,26
149,12
150,4
151,41
152,27
153,8
154,13
155,11
156,50
157,16
158,23
159,21
160,25
161,11
162,9
163,2
164,14
165,40
166,12
167,0
168,0
169,9
170,25
171,48
172,13
173,28
174,18
175,1
176,2
177,20
178,26
179,30
180,32
181,39
182,17
183,1
184,12
185,6
186,4
187,41
188,0
189,12
190,25
191,20
192,1
193,5
194,38
195,32
196,46
197,20
198,22
199,16
200,0
201,13
202,47
203,21
204,12
205,2
206,32
207,1
208,47
209,40
210,45
211,20
212,23
213,15
214,45
215,50
216,50
217,1
218,11
219,14
220,22
221,32
222,29
223,27
224,50
225,11
226,34
227,1
228,39
229,18
230,1
231,24
232,46
233,44
234,8
235,32
236,12
237,32
238,1
239,27
240,21
241,48
242,17
243,8
244,9
245,50
246,21
247,3
248,27
249,23
250,41
251,27
252,0
253,49
254,50
255,27
256,2
257,11
258,12
259,8
260,45
261,18
262,3
263,39
264,21
265,26
266,32
267,14
268,27
269,10
270,2
271,16
272,41
273,22
274,1
275,29
276,6
277,30
278,0
279,29
280,17
281,42
282,26
283,40
284,13
285,32
286,44
287,22
288,26
289,49
290,35
291,16
292,31
293,36
294,10
295,42
296,31
297,15
298,32
299,30
300,32
301,24
302,14
303,23
304,1
305,17
306,8
307,30
308,1
309,47
310,10
311,22
312,15
313,19
314,41
315,8
316,41
317,25
318,27
319,21
320,8
321,21
322,15
323,32
324,17
325,1
326,22
327,50
328,17
329,6
330,26
331,27
332,1
333,30
334,26
335,19
336,28
337,6
338,0
339,19
340,49
341,37
342,10
343,24
344,14
345,42
346,26
347,0
348,18
349,1
350,39
351,47
352,21
353,41
354,9
355,26
356,28
357,8
358,28
359,25
360,23
361,2
362,8
363,39
364,1
365,1
366,35
367,8
368,42
369,11
370,1
371,8
372,45
373,32
374,17
375,33
376,27
377,32
378,43
379,31
380,31
381,26
382,32
383,25
384,19
385,0
386,47
387,40
388,27
389,1
390,27
391,21
392,40
393,47
394,49
395,38
396,47
397,32
398,12
399,20
400,32
401,29
402,27
403,40
404,44
405,1
406,1
407,4
408,41
409,26
410,1
411,11
412,6
413,26
414,23
415,5
416,32
417,39
418,50
419,3
420,4
421,12
422,31
423,1
424,16
425,31
426,16
427,14
428,7
429,1
430,17
431,12
432,0
433,23
434,1
435,4
436,7
437,13
438,36
439,32
440,16
441,38
442,17
443,38
444,26
445,16
446,36
447,17
448,23
449,47
450,38
451,28
452,41
453,1
454,39
455,2
456,8
457,27
458,17
459,32
460,26
461,12
462,26
463,17
464,5
465,26
466,1
467,18
468,42
469,21
470,49
471,8
472,17
473,26
474,50
475,47
476,2
477,3
478,32
479,38
480,46
481,16
482,14
483,14
484,26
485,1
486,10
487,37
488,21
489,1
490,10
491,8
492,26
493,28
494,41
495,41
496,1
497,19
498,31
499,31
500,39
501,6
502,31
503,29
504,8
505,1
506,8
507,31
508,38
509,14
510,8
511,29
512,1
513,39
514,19
